game_id,screen_title_en,screen_title_native,cover_title_en,cover_title_native,release_date
biohazard,Resident Evil,,Resident Evil,,1997-09-11
revolutionx,Revolution X Featuring Aerosmith,,Revolution X: Music Is the Weapon.,,1996-03-29
revolutionx,Revolution X Featuring Aerosmith,,Revolution X: Music Is the Weapon.,,1996-03-29
rise2resurrection,Rise 2: Resurrection,,Rise 2: Resurrection,,1996-04-19
riventhesequeltomyst,Riven: The Sequel to Myst,,Riven: The Sequel to Myst,,1998-05-15
riventhesequeltomyst,Riven: The Sequel to Myst,,Riven: The Sequel to Myst,,1998-05-15
riventhesequeltomyst,Riven: The Sequel to Myst,,Riven: The Sequel to Myst,,1998-05-15
riventhesequeltomyst,Riven: The Sequel to Myst,,Riven: The Sequel to Myst,,1998-05-15
roadandtrackpresentstheneedforspeed,Road & Track Presents: The Need for Speed,,Road & Track Presents: The Need for Speed,,1996-07-05
roadrash3do,Road Rash,,Road Rash,,1996-07-26
robopit,Robo Pit,,Robo Pit,,1996-11
deadalus,Robotica,,Robotica: Cybernation Revolt,,1995-11
saturnbomberman,Saturn Bomber Man,,Saturn Bomber Man,,1997-05-01
scorcher,Scorcher,,Scorcher,,1997-05-15
seabassfishingvictor,SeaBass Fishing,,Sea Bass Fishing,,1996-09
segaagesvolume1,SEGA Ages Vol.1,,SEGA Ages Volume 1,,1996-12-19
victorygoal,SEGA International Victory Goal,,International Victory Goal,,1995-07-08
segarallychampionship1995,SEGA Rally Championship 1995,,SEGA Rally Championship,,1996-01-24
segarallychampionship1995,SEGA Rally Championship 1995,,SEGA Rally Championship,,1996-01-24
segatouringcarchampionship,SEGA Touring Car Championship,,SEGA Touring Car Championship,,1997-11
victorygoalworldwideedition,SEGA Worldwide Soccer 97,,SEGA Worldwide Soccer '97,,1996-10-17
victorygoalworldwideedition,SEGA Worldwide Soccer 97,,SEGA Worldwide Soccer '97,,1996-10-17
segaworldwidesocccer98,SEGA Worldwide Soccer 98: Club Edition,,SEGA Worldwide Soccer '98: Club Edition,,1997-10-16
segaworldwidesocccer98,SEGA Worldwide Soccer 98: Club Edition,,SEGA Worldwide Soccer '98: Club Edition,,
segaworldwidesocccer98,SEGA Worldwide Soccer 98: Club Edition,,SEGA Worldwide Soccer '98: Club Edition,,
photocdoperatingsystem,SEGA Saturn Photo CD Operating System,,Photo CD Operating System,,1995-10
photocdoperatingsystem,SEGA Saturn Photo CD Operating System,,Photo CD Operating System,,1995-10
shellshock,Shellshock,,Shellshock,,1996-04-19
shellshock,Shellshock,,Shellshock,,1996-04-19
shellshock,Shellshock,,Shellshock,,1996-04-19
shiningforce3scenario1outonokyoshin,Shining Force III,,Shining Force III,,1998-06-19
shiningtheholyark,Shining the Holy Ark,,Shining the Holy Ark,,1997-06-19
shiningwisdom,Shining Wisdom,,Shining Wisdom,,1996-07-11
shinshinobiden,Shinobi-X: Shin・Shinobi Den,新・忍伝 Shinobi-X,Shinobi X,,1995-10-13
shockwave,Shockwave Assault,,Shockwave Assault,,1996-07-05
simcity2000,SimCity 2000,,SimCity 2000,,1995-12-08
skeletonwarriors,Skeleton Warriors,,Skeleton Warriors,,1996-09-04
skytarget,Sky Target: Daredevil Air Force,,Sky Target,,1997-06-05
slamnjam96featuringmagicandkareem,Slam 'n Jam '96 featuring Magic & Kareem,,Slam 'n Jam '96 featuring Magic & Kareem,,1996-07-19
sonic3dblast,Sonic 3D: Flickies' Island,,Sonic 3D: Flickies' Island,,1997-02-14
sonicjam,Sonic Jam,,Sonic Jam,,1997-08-28
sonicr,Sonic R,,Sonic R,,1997-11-21
sovietstrike,Soviet Strike,,Soviet Strike,,1997-02-21
sovietstrike,Soviet Strike,,Soviet Strike,,1997-02-21
sovietstrike,Soviet Strike,,Soviet Strike,,1997-02-21
spacehulkvengeanceofthebloodangels,Space・Hulk: Vengeance of the Blood Angels,,Space・Hulk: Vengeance of the Blood Angels,,1996-09-27
spacejam,Space Jam,,Space Jam,,1997-03-14
spotgoestohollywood32bit,Spot Goes to Hollywood,,Spot Goes to Hollywood,,1997-02-07
starfighter3000,StarFighter 3000,,StarFighter 3000,,1996-06-21
steepslopesliders,Steep Slope Sliders,,Steep Slope Sliders,,1998-02
streetfighterrealbattleonfilm,Street Fighter: The Movie,,Street Fighter: The Movie,,1995-09-08
streetfighterrealbattleonfilm,Street Fighter: The Movie,,Street Fighter: The Movie,,1995-09-08
streetfighterzero,Street Fighter Alpha: Warriors' Dreams,,Street Fighter Alpha: Warriors' Dreams,,1996-05-22
streetfighterzero2,Street Fighter Alpha 2,,Street Fighter Alpha 2,,1996-11-16
streetfightercollection,Street Fighter Alpha 2 Gold,,Street Fighter Collection,,1998-03
streetfightercollection,Street Fighter Collection,,Street Fighter Collection,,1998-03
streetracer,Street Racer,,Street Racer,,1996-11-16
striker96,Striker 96,,Striker'96,,1996-07
superpuzzlefighter2x,Super Puzzle Fighter II Turbo,,Super Puzzle Fighter II Turbo,,1997-04
swagman,SwagMan,,SwagMan,,1997-04
tempest2000,Tempest 2000,,Tempest 2000,,1997-03-20
tetrisplus,Tetris Plus,,Tetris Plus,,1997-10-17
thecrowcityofangels,The Crow: City of Angels,,The Crow: City of Angels,,1997-02-26
thecrowcityofangels,The Crow: City of Angels,,The Crow: City of Angels,,1997-02-26
thehorde,The Horde,,The Horde,,1996-04-12
thehorde,The Horde,,The Horde,,1996-04-12
thehorde,The Horde,,The Horde,,1996-04-12
thehouseofthedead,The House of the Dead,,The House of the Dead,,1998-04-10
thehouseofthedead,The House of the Dead,,The House of the Dead & Virtua Gun,,1998-04-10
theincrediblehulkthepantheonsaga,The Incredible Hulk: The Pantheon Saga,,The Incredible Hulk: The Pantheon Saga,,1996-12
thekingoffighters95,The King of Fighters '95,,The King of Fighters '95,,1997-07-26
thelostvikings2,The Lost Vikings II,,Lost Vikings 2: Norse by Norsewest,,1997-05-26
thelostworldjurassicpark32bit,The Lost World: Jurassic Park,,The Lost World: Jurassic Park,,1997-11-14
shinsetsuyumemiyakatatobiranookunidarekaga,The Mansion of Hidden Souls,,The Mansion of Hidden Souls,,1995-11
shinsetsuyumemiyakatatobiranookunidarekaga,The Mansion of Hidden Souls,,The Mansion of Hidden Souls,,1995-11
thorseireioukiden,The Story of Thor 2,,The Story of Thor 2,,1996-09-19
themepark,Theme Park,,Theme Park,,1995-11-07
threedirtydwarves,Three Dirty Dwarves,,Three Dirty Dwarves,,1997-04-03
hyper3dpinball,Tilt!,,Tilt!,,1996-09-06
titanwars,Titan Wars,,Titan Wars,,1996-04-12
tombraider,Tomb Raider,,Tomb Raider,,1996-10-24
trashit,Trash It,,Trash It,,1997-07-10
truepinball,True Pinball,,True Pinball,,1996-04-05
tunnelb1,Tunnel B1,,Tunnel B1,,1996-10-16
uefaeuro96england,UEFA Euro 96: England,,UEFA Euro 96: England,,1996-05-30
ultimatemortalkombat3,Ultimate Mortal Kombat 3,,Ultimate Mortal Kombat 3,,1996-06
ultimatemortalkombat3,Ultimate Mortal Kombat 3,,Ultimate Mortal Kombat 3,,
devilscourse,Valora Valley Golf,,Valora Valley Golf,,1996-04-12
victoryboxing,Victory Boxing,,Victory Boxing,,1995-11
virtuacop,Virtua Cop,,Virtua Cop,,1995-12-08
virtuacop,Virtua Cop,,Virtua Cop,,1995-12-08
virtuacop,Virtua Cop,,Virtua Cop,,1995-12-08
virtuacop,Virtua Cop,,Virtua Gun & Virtua Cop,,1995-12-08
virtuacop2,Virtua Cop 2,,Virtua Cop 2,,1996-11-28
virtuacop2,Virtua Cop 2,,Virtua Gun & Virtua Cop 2,,1996-11-28
virtuafighter,Virtua Fighter,,Virtua Fighter,,1995-07-08
virtuafighter,Virtua Fighter,,Virtua Fighter,,1995-07-08
virtuafighter2,Virtua Fighter 2,,Virtua Fighter 2,,1996-01-26
virtuafighter2,Virtua Fighter 2,,Virtua Fighter 2,,1996-01-26
virtuafighter2,Virtua Fighter 2,,Virtua Fighter 2,,
virtuafighter2,Virtua Fighter 2,,Virtua Fighter 2,,
virtuafightercgportraitcollection,Virtua Fighter CG Portrait Collection,,Virtua Fighter CG Portrait Collection,,1995-10-06 
virtuafighterkids,Virtua Fighter Kids,,Virtua Fighter Kids,,1996-10-03
virtuafighterremix,Virtua Fighter Remix,,Virtua Fighter Remix,,1995-10-06
virtuaracing,Virtua Racing,V.R. Virtua Racing,Virtua Racing,V.R. Virtua Racing,1995-12-18
virtualgolf,Virtual Golf,,Virtual Golf,,1996-02
virtualhydlide,Virtual Hydlide,,Virtual Hydlide,,1995-09-15
dennousenkivirtualon,Virtual On: Cyber Troopers,電脳戦機 Virtual On: Cyber Troopers,Virtual On: Cyber Troopers,,1997-01
virtualopentennis,Virtual Open Tennis,,Virtual Open Tennis,,1996-06-06
warcraft2tidesofdarkness,WarCraft II: The Dark Saga,,WarCraft II: The Dark Saga,,1997-07
whizz,Whizz,,Whizz,,1998-02-17
wingarmskareinarugekitsuiou,WingArms,,Wing Arms,,1996-02-16
winterheat,Winter Heat,,Winter Heat,,1998-02-13
wipeout,WipEout,,WipEout,,1996-03-29
wipeout2097,WipEout 2097,,WipEout 2097,,1997-09-25
worldcupgolfhyattdoradobeach,World Cup Golf,,World Cup Golf: Professional Edition,,1996-02
worldcupgolfhyattdoradobeach,World Cup Golf,,World Cup Golf: Professional Edition,,1996-02
worldcupgolfhyattdoradobeach,World Cup Golf,,World Cup Golf: Professional Edition,,1996-02
worldcupgolfhyattdoradobeach,World Cup Golf,,World Cup Golf: Professional Edition,,1996-02
worldleaguesoccer98,World League Soccer '98,WLS '98: World League Soccer,World League Soccer '98,WLS '98: World League Soccer,1998-06-05
worldseriesbaseball,World Series Baseball,,World Series Baseball,,1995-11-17
greatestnine96,World Series Baseball II,,World Series Baseball II,,1996-11
worms,Worms,,Worms,,1996-01
wwfinyourhouse,WWF In Your House,,WWF In Your House,,1996-11-08
wwfwrestlemania,WWF WrestleMania,,WWF WrestleMania: The Arcade Game,,1996-06-28
xmenchildrenoftheatom,X-Men: Children of the Atom,,X-Men: Children of the Atom,,1996-04-12
xmenchildrenoftheatom,X-Men: Children of the Atom,,X-Men: Children of the Atom,,1996-04-12
z,Z,,Z,,1998-03-27
riventhesequeltomyst,Riven: A Sequencia de Myst,,Riven: A Sequência de Myst,,1998
riventhesequeltomyst,Riven: A Sequencia de Myst,,Riven: A Sequência de Myst,,1998
riventhesequeltomyst,Riven: A Sequencia de Myst,,Riven: A Sequência de Myst,,1998
riventhesequeltomyst,Riven: A Sequencia de Myst,,Riven: A Sequência de Myst,,1998
albertodysseygaidenlegendofeldean,Albert Odyssey Gaiden: Legend of Eldean,Albert Odyssey 外伝 Legend of Eldean,Albert Odyssey Gaiden: Legend of Eldean,Albert Odyssey 알버트 오딧세이 外伝 Legend of Eldean,1997-09-29
dennousenkivirtualon,Dennō Senki: Virtual On: Cyber Troopers,電脳戦機 Virtual On: Cyber Troopers バーチャロン,Dennō Senki: Virtual On: Cyber Troopers,電脳戦機 Virtual On: Cyber Troopers 버철온,1996-12
fightingvipers,Fighting Vipers,,Fighting Vipers,Fighting Vipers 파이팅바이퍼즈,1996-11
myst,Myst,,Myst (Wanjeon Hangeulpan),Myst 미스트 (완전 한글판),1996-04-18
nightsintodreams,NiGHTS into Dreams...,,NiGHTS into Dreams...,,1996-07
nightsintodreams,NiGHTS into Dreams...,,NiGHTS into Dreams... (Teugbyeol Hanjeongpan Samsung Multipad Set),NiGHTS into Dreams... 나이츠 (특별한정판 삼성 멀티패드 세트),1996-07
victorygoal,SEGA International Victory Goal,,Worldwide Soccer: SEGA International Victory Goal Edition,,1995-11
segarallychampionship1995,SEGA Rally Championship 1995,,SEGA Rally Championship 1995,SEGA Rally Championship 1995 세가랠리,1995-12
shinpinosekaielhazard,Sinbiui Segye El-Hazard: The Magnificent World,신비의 세계 엘하자드 El-Hazard: The Magnificent World,Sinbiui Segye El-Hazard: El-Hazard: The Magnificent World for SEGA Saturn,신비의 세계 엘하자드 El-Hazard: The Magnificent World for SEGA Saturn,1997-04-14
virtuafighter2,Virtua Fighter 2,,Virtua Fighter 2,Virtua Fighter 2 버쳐파이터2,1995-12
virtuafighterkids,Virtua Fighter Kids,,Virtua Fighter Kids,,1996-07
virtuafighterremix,Virtua Fighter Remix,,Virtua Fighter Remix,Virtua Fighter Remix 버쳐파이터 리믹스,1995-11
myst,Myst,,Myst (Zhōngwén Bǎn),Myst 密斯特 (中文版),1996
sangokushi4,Sānguózhì IV,三國志IV,Sānguózhì IV,三國志IV,1996
sangokushi5,Sānguózhì V,三國志V,Sānguózhì V,三國志V,1996
sangokushieiketsuden,Sānguózhì Yīngjiéchuán,三國志英傑傳,Sānguózhì Yīngjiéchuán: Zhōngwén Bǎn,三國志英傑傳 中文版,1996
xianjianqixiachuan,Xiānjiàn Qí Xiá Chuán,仙劍奇俠傳,Xiānjiàn Qí Xiá Chuán,仙劍奇俠傳,1999-02-05
bedlam,Bedlam,,,,1997-08-11
clockworkknightpuzzlepenginwar,Clockwork Knight: Pepperouchau's Adventure,,,,1995-10-21
crimepatrol,Crime Patrol,,,,1996-09-24
heartofdarkness,Heart of Darkness,Heart of Darkness ハート オブ ダークネス,,,1996-05-31
jewelsoftheoracle,Jewels of the Oracle,,,,1996-10-11
jewelsoftheoracle,Jewels of the Oracle,,,,1996-10-29
starwarsrebelstrike,Star Wars: Rebel Strike,,,,1997-01-30
alientrilogy,Alien Trilogy,,Alien Trilogy,Alien Trilogy エイリアントリロジー,1996
azelpanzerdragoonrpg,Azel: Panzer Dragoon RPG (Taikenban),Azel: Panzer Dragoon RPG アゼル パンツァードラグーン (体験版),Azel: Panzer Dragoon RPG,Azel: Panzer Dragoon RPG アゼル パンツァードラグーン,1997
baroque,Baroque Report: CD Data File,,Baroque Report: CD Data File,,1997
bluebreakerkenyorimohohoemiwo,Blue Breaker: Ken yori mo Hohoemi wo,Blue Breaker ブルーブレイカー 剣よりも微笑みを,Blue Breaker: Ken yori mo Hohoemi wo (Taikenban Hibaihin),Blue Breaker ブルーブレイカー 剣よりも微笑みを (体験版 非売品),1997
bodyspecial264girlsinmotionpuzzlevol2,Body Special 264: Girls in Motion Puzzle Vol.2,,Body Special 264: Girls in Motion Puzzle Vol.2 (Hibaihin Sample),Body Special 264 ボディ スペシャル 264 Girls in Motion Puzzle Vol.2 (非売品 Sample),1996
boukenkatsugekimonomono,Bōken Katsugeki Monomono,冒険活劇モノモノ,Bōken Katsugeki Monomono (Taikenban Hibaihin),活劇モノモノ (体験版 非売品),1997
bug,Bug! (The Demo),,Bug! (Playable Preview),,1995
bug,Bug! (The Demo),,Bug! (Playable Preview),,1995
burningrangers,Burning Rangers,,Burning Rangers (Taikenban),Burning Rangers バーニングレンジャー (体験版),1998
choicecuts,Choice Cuts: SEGA Saturn Video Sampler,,SEGA Saturn Choice Cuts,,1995-05-11
choicecuts,Choice Cuts: SEGA Saturn Video Sampler,,SEGA Saturn Choice Cuts,,
coder,Code R,,Code R (Taikenban),Code R コード・アール (体験版),1998
coredemodisc,Core Demo Disc,,Core Demo Disc,,1997
coredemodisc,Core Demo Disc,,Saturn Power No.1,,1997
crimewave,Crimewave Demo,,Crimewave (Playable Demonstration Disk),,1996-11-29
crosstanteimonogatarimotsuretananatsunolabyrinth,Cross Tantei Monogatari,X クロス探偵物語,Cross Tantei Monogatari: Motsureta Nanatsu no Labyrinth (Taikenban),X クロス探偵物語 もつれた７つのラビリンス (体験版),1998
crosstanteimonogatarimotsuretananatsunolabyrinth,Cross Tantei Monogatari,X クロス探偵物語,Cross Tantei Monogatari: Motsureta Nanatsu no Labyrinth (Taikenban),X クロス探偵物語 もつれた７つのラビリンス (体験版),1998
darksavior,Dark Savior,Dark Savior ダークセイバー,Dark Savior (Taikenban),Dark Savior ダークセイバー (体験版),1996
darksavior,Dark Savior,Dark Savior ダークセイバー,Dark Savior (Taikenban),Dark Savior ダークセイバー (体験版),1996
daytonausa,Daytona USA,,Daytona USA (Hibaihin Mihonban),Daytona USA デイトナUSA (非売品 見本盤),1995
deepfear,Deep Fear,,Deep Fear: Promotion Disc Movie,,1998
dennousenkivirtualon,Dennō Senki: Virtual On: Cyber Troopers,電脳戦機 Virtual On: Cyber Troopers バーチャロン,Dennō Senki: Virtual On: Cyber Troopers (Hibaihin Mihonban),電脳戦機 Virtual On: Cyber Troopers 電脳戦機バーチャロン (非売品 見本盤),1996
develomagazineappendixcdromforsegasaturn,Develo Magazine Appendix CD-ROM for SegaSaturn,,Develo Magazine Appendix CD-ROM for SegaSaturn,,1996
devilsummonersoulhackersronde,Devil Summoner: Soul Hackers / Ronde,デビルサマナー ソウル ハッカーズ Soul Hackers / Ronde 輪舞曲 ロンド,Devil Summoner: Soul Hackers / Ronde (Otameshi-yō Sampleban),デビルサマナー ソウル ハッカーズ Soul Hackers / Ronde 輪舞曲 ロンド (お試し用サノプル版),1997
devilsummonersoulhackersronde,Devil Summoner: Soul Hackers / Ronde,デビルサマナー ソウル ハッカーズ Soul Hackers / Ronde 輪舞曲 ロンド,Devil Summoner: Soul Hackers / Ronde (Tokubetsu Gentei Taikenban Soft),デビルサマナー ソウル ハッカーズ Soul Hackers / Ronde 輪舞曲 ロンド (特別限定・体験版ソフト),1997
necronomicondigitalpinball,Digital Pinball: The Necronomicon: Revelations,,Necronomicon: Digital Pinball,,1996
djwars,DJ Wars,,DJ Wars (Taikenban Hibaihin),DJ Wars (体験版 非売品),1997
dodonpachi,DoDonPachi,怒首領蜂 DoDonPachi,DoDonPachi (Mihonhin),怒首領蜂 DoDonPachi (見本品),1997
donpachi,DonPachi,首領蜂 DonPachi,DonPachi (Sample),首領蜂 DonPachi (Sample),1996-04-26
evethelostone,EVE: The Lost One (Try Out),,EVE: The Lost One (Taikenban),EVE: The Lost One (体験版),1998
farlandstory2,Farland Story: Habō no Mai (Taikenban),Farland Story ファーランド ストーリー 破亡の舞 (体験版),Farland Story (Taikenban),ファーランドストーリー (体験版),1997
fightingvipers,Fighting Vipers,,Fighting Vipers,Fighting Vipers ファイティングバイパーズ,1996
blazingtornado,Fire Pro Gaiden Blazing Tornado,ファイプロ外伝 ブレイジングトルネード Blazing Tornado,Fire Pro Gaiden Blazing Tornado (Tokubetsu Shikyōhin),ファイプロ外伝 ブレイジングトルネード Blazing Tornado (特別試供品),1995
flashsegasaturnvol1,Flash SegaSaturn Vol.1 (Shinsaku Taikenban),Flash SegaSaturn Vol.1 (新作体験版),Flash SegaSaturn Vol.1,,1996
flashsegasaturnvol2,Flash SegaSaturn Vol.2 (Shinsaku Taikenban),Flash SegaSaturn Vol.2 (新作体験版),Flash SegaSaturn Vol.2,,1996
flashsegasaturnvol3,Flash SegaSaturn Vol.3 (Shinsaku Taikenban),Flash SegaSaturn Vol.3 (新作体験版),Flash SegaSaturn Vol.3,,1996
flashsegasaturnvol4,Flash SegaSaturn Vol.4 (Shinsaku Taikenban),Flash SegaSaturn Vol.4 (新作体験版),Flash SegaSaturn Vol.4,,1996
flashsegasaturnvol5,Flash SegaSaturn Vol.5 (Shinsaku Taikenban),Flash SegaSaturn Vol.5 (新作体験版),Flash SegaSaturn Vol.5,,1996
flashsegasaturnvol6,Flash SegaSaturn Vol.6 (Shinsaku Taikenban),Flash SegaSaturn Vol.6 (新作体験版),Flash SegaSaturn Vol.6,,1996
flashsegasaturnvol7,Flash SegaSaturn Vol.7 (Shinsaku Taikenban),Flash SegaSaturn Vol.7 (新作体験版),Flash SegaSaturn Vol.7,,1996
flashsegasaturnvol8,Flash SegaSaturn Vol.8 (Shinsaku Taikenban),Flash SegaSaturn Vol.8 (新作体験版),Flash SegaSaturn Vol.8,,1996
flashsegasaturnvol9,Flash SegaSaturn Vol.9 (Shinsaku Taikenban),Flash SegaSaturn Vol.9 (新作体験版),Flash SegaSaturn Vol.9,,1996
flashsegasaturnvol10,Flash SegaSaturn Vol.10 (Shinsaku Taikenban),Flash SegaSaturn Vol.10 (新作体験版),Flash SegaSaturn Vol.10,,1996
flashsegasaturnvol11,Flash SegaSaturn Vol.11 (Shinsaku Taikenban),Flash SegaSaturn Vol.11 (新作体験版),Flash SegaSaturn Vol.11,,1996
flashsegasaturnvol12,Flash SegaSaturn Vol.12,,Flash SegaSaturn Vol.12,,1996
flashsegasaturnvol13,Flash SegaSaturn Vol.13,,Flash SegaSaturn Vol.13,,1997
flashsegasaturnvol14,Flash SegaSaturn Vol.14,,Flash SegaSaturn Vol.14,,1997
flashsegasaturnvol15,Flash SegaSaturn Vol.15,,Flash SegaSaturn Vol.15,,1997
flashsegasaturnvol16,Flash SegaSaturn Vol.16,,Flash SegaSaturn Vol.16,,1997
flashsegasaturnvol17,Flash SegaSaturn Vol.17,,Flash SegaSaturn Vol.17,,1997
flashsegasaturnvol18,Flash SegaSaturn Vol.18,,Flash SegaSaturn Vol.18,,1997
flashsegasaturnvol19,Flash SegaSaturn Vol.19,,Flash SegaSaturn Vol.19,,1997
flashsegasaturnvol20,Flash SegaSaturn Vol.20,,Flash SegaSaturn Vol.20,,1997
flashsegasaturnvol21,Flash SegaSaturn Vol.21,,Flash SegaSaturn Vol.21,,1997
flashsegasaturnvol22,Flash SegaSaturn Vol.22,,Flash SegaSaturn Vol.22,,1997
flashsegasaturnvol23,Flash SegaSaturn Vol.23,,Flash SegaSaturn Vol.23,,1997
flashsegasaturnvol24,Flash SegaSaturn Vol.24,,Flash SegaSaturn Vol.24,,1998
flashsegasaturnvol25,Flash SegaSaturn Vol.25,,Flash SegaSaturn Vol.25,,1998
flashsegasaturnvol26,Flash SegaSaturn Vol.26,,Flash SegaSaturn Vol.26,,1998
flashsegasaturnvol27,Flash SegaSaturn Vol.27,,Flash SegaSaturn Vol.27,,1998
flashsegasaturnvol28,Flash SegaSaturn Vol.28,,Flash SegaSaturn Vol.28,,1998
flashsegasaturnvol29,Flash SegaSaturn Vol.29,,Flash SegaSaturn Vol.29,,1998
flashsegasaturnvol30,Flash SegaSaturn Vol.30,,Flash SegaSaturn Vol.30,,1998
flashsegasaturnvol31,Flash SegaSaturn Vol.31,,Flash SegaSaturn Vol.31,,1998
flashsegasaturnvol32,Flash SegaSaturn Vol.32,,Flash SegaSaturn Vol.32,,1998
flashsegasaturnochikazukihen,Flash SegaSaturn: Ochikazuki-hen,Flash SegaSaturn フラッシュセガサターン おちかづき編,Flash SegaSaturn: Ochikazuki-hen,Flash SegaSaturn おちかづき編,1996-03
fullcowlminiyonkusuperfactory,Full Cowl Mini Yonku: Super Factory,フルカウルミニ四駆 スーパーファクトリー,Full Cowl Mini Yonku: Super Factory (Taikenban),フルカウルミニ四駆 スーパーファクトリー (体験版),1997
funkyheadboxers,Funky Head Boxers,Funky Head Boxers ファンキーヘッドボクサーズ,Funky Head Boxers (Hibaihin),Funky Head Boxers ファンキーヘッドボクサーズ (非売品),1997
gameware,Game-Ware Vol.1,,GW: Game-Ware,,1996-04-05
gameware2,Game-Ware Vol.2,,GW2: Game-Ware 2-gō,GW2: Game-Ware2号,1996-07-05
gameware3,Game-Ware Vol.3,,GW3: Game-Ware 3-gō,GW3: Game-Ware3号,1996-10-04
gameware4,Game-Ware Vol.4,,GW: Game-Ware Vol.4,,1997-03-07
gameware4,Game-Ware Vol.4,,GW: Game-Ware Vol.4,,1997-03-07
